70.55.209.129 - - [10/Mar/2018:16:11:31 -0800] "GET /wp-login.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:54 -0700] "GET /about/links.html HTTP/1.1" 200 6126 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:54 -0700] "GET /services/index.html HTTP/1.1" 200 6307 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:54 -0700] "GET /services/civil.html HTTP/1.1" 200 7298 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:54 -0700] "GET /services/bridges.html HTTP/1.1" 200 6168 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:54 -0700] "GET /css/jqueryslidemenu.css HTTP/1.1" 200 1962 "http://www.google.com/url?url=claengineers.com&yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:54 -0700] "GET /services/structural.html HTTP/1.1" 200 8018 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:55 -0700] "GET /services/wetlands.html HTTP/1.1" 200 8161 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:55 -0700] "GET /services/water_sewer.html HTTP/1.1" 200 6552 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:56 -0700] "GET /about/index.html HTTP/1.1" 200 6360 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:56 -0700] "GET /projects/index.html HTTP/1.1" 200 15421 "http://www.google.com/url?url=claengineers.com&yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/6.0)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:56 -0700] "GET /css/main.css HTTP/1.1" 200 4257 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:56 -0700] "GET /scripts/switchcontent.js HTTP/1.1" 200 14904 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
10.247.27.193 - - [11/Mar/2018:03:50:56 -0700] "GET /services/civil-engineering-and-site-engineering.html HTTP/1.1" 404 89 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:56 -0700] "GET /scripts/switchicon.js HTTP/1.1" 200 1736 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
184.154.139.50 - - [11/Mar/2018:03:50:57 -0700] "GET /services/geotech-eng.html HTTP/1.1" 200 6757 "-" "SiteLockSpider [en] (WinNT; I ;Nav)" "claengineers.com"
204.79.180.6 - - [11/Mar/2018:04:02:54 -0700] "GET /services/surveying.html HTTP/1.1" 200 6113 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)" "www.claengineers.com"
204.79.180.0 - - [11/Mar/2018:04:02:55 -0700] "GET /css/main.css HTTP/1.1" 200 4257 "http://www.claengineers.com/services/surveying.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)" "www.claengineers.com"
204.79.180.20 - - [11/Mar/2018:04:02:56 -0700] "GET /css/jqueryslidemenu.css HTTP/1.1" 200 1962 "http://www.claengineers.com/services/surveying.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)" "www.claengineers.com"
204.79.180.5 - - [11/Mar/2018:04:02:57 -0700] "GET /scripts/jqueryslidemenu.js HTTP/1.1" 200 2039 "http://www.claengineers.com/services/surveying.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)" "www.claengineers.com"
159.65.141.84 - - [11/Mar/2018:04:12:27 -0700] "GET / HTTP/1.1" 200 7070 "-" "GuzzleHttp/6.2.1 curl/7.29.0 PHP/7.0.27" "www.claengineers.com"
159.65.141.84 - - [11/Mar/2018:04:12:28 -0700] "GET /index.html HTTP/1.1" 200 7070 "-" "GuzzleHttp/6.2.1 curl/7.29.0 PHP/7.0.27" "www.claengineers.com"
159.65.141.84 - - [11/Mar/2018:04:12:41 -0700] "GET /career.html HTTP/1.1" 200 5906 "-" "GuzzleHttp/6.2.1 curl/7.29.0 PHP/7.0.27" "www.claengineers.com"
159.65.141.84 - - [11/Mar/2018:04:12:41 -0700] "GET /contact.html HTTP/1.1" 200 6962 "-" "GuzzleHttp/6.2.1 curl/7.29.0 PHP/7.0.27" "www.claengineers.com"
111.125.230.165 - - [11/Mar/2018:04:13:21 -0700] "GET /wp-login.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
111.125.230.165 - - [11/Mar/2018:04:13:21 -0700] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
207.46.13.134 - - [11/Mar/2018:04:24:16 -0700] "GET /images/contact.jpg HTTP/1.1" 403 255 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
40.77.167.183 - - [11/Mar/2018:04:36:13 -0700] "GET /images/sitetag.gif HTTP/1.1" 403 255 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:43 -0700] "GET / HTTP/1.1" 200 7070 "-" "Safari" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:49 -0700] "GET /contact.html HTTP/1.1" 200 6962 "-" "Shiira" "claengineers.com"
10.247.27.191 - - [11/Mar/2018:04:43:49 -0700] "GET /career.html HTTP/1.1" 200 5906 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:49 -0700] "GET /services/bridges.html HTTP/1.1" 200 6168 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:50 -0700] "GET /services/marine.html HTTP/1.1" 200 5968 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:50 -0700] "GET /services/gps_gis.html HTTP/1.1" 200 6705 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:51 -0700] "GET /services/surveying.html HTTP/1.1" 200 6113 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:51 -0700] "GET /services/wetlands.html HTTP/1.1" 200 8161 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:52 -0700] "GET /services/water_sewer.html HTTP/1.1" 200 6552 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:52 -0700] "GET /services/town.html HTTP/1.1" 200 8019 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:52 -0700] "GET /services/geotech-eng.html HTTP/1.1" 200 6757 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:53 -0700] "GET /services/structural.html HTTP/1.1" 200 8018 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:53 -0700] "GET /services/civil.html HTTP/1.1" 200 7298 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:54 -0700] "GET /projects/index.html HTTP/1.1" 200 15421 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:54 -0700] "GET /services/index.html HTTP/1.1" 200 6307 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:55 -0700] "GET /about/links.html HTTP/1.1" 200 6126 "-" "Shiira" "claengineers.com"
10.247.27.191 - - [11/Mar/2018:04:43:55 -0700] "GET /about/staff.html HTTP/1.1" 200 7455 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:56 -0700] "GET /about/index.html HTTP/1.1" 200 6360 "-" "Shiira" "claengineers.com"
123.252.244.238 - - [11/Mar/2018:04:43:56 -0700] "GET /index.html HTTP/1.1" 200 7070 "-" "Shiira" "claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:48 -0700] "GET /contact.html HTTP/1.1" 200 6962 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:48 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:48 -0700] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:48 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:49 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:49 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:49 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:49 -0700] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:49 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:49 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:04:47:49 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
204.79.180.10 - - [11/Mar/2018:05:00:44 -0700] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)" "claengineers.com"
204.79.180.3 - - [11/Mar/2018:05:00:45 -0700] "GET /css/main.css HTTP/1.1" 304 - "http://claengineers.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)" "claengineers.com"
204.79.180.21 - - [11/Mar/2018:05:01:15 -0700] "GET /css/jqueryslidemenu.css HTTP/1.1" 200 1962 "http://claengineers.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)" "claengineers.com"
204.79.180.22 - - [11/Mar/2018:05:01:16 -0700] "GET /scripts/jqueryslidemenu.js HTTP/1.1" 304 - "http://claengineers.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)" "claengineers.com"
204.79.180.3 - - [11/Mar/2018:05:01:16 -0700] "GET /scripts/jquery.min.js HTTP/1.1" 304 - "http://claengineers.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)" "claengineers.com"
204.79.180.3 - - [11/Mar/2018:05:01:20 -0700] "GET /scripts/multipleemail.js HTTP/1.1" 200 1209 "http://claengineers.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)" "claengineers.com"
34.232.66.71 - - [11/Mar/2018:05:29:09 -0700] "GET /index.html HTTP/1.1" 200 7070 "-" "BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)" "www.claengineers.com"
40.77.167.53 - - [11/Mar/2018:05:43:36 -0700] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
5.9.155.37 - - [11/Mar/2018:05:44:41 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.claengineers.com"
5.9.155.37 - - [11/Mar/2018:05:44:42 -0700] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:02 -0700] "GET /contact.html HTTP/1.1" 200 6962 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:02 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:02 -0700] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:03 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:03 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:03 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:03 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:03 -0700] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:03 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:03 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:06:04 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
216.244.66.197 - - [11/Mar/2018:06:07:53 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
216.244.66.234 - - [11/Mar/2018:06:10:48 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:07 -0700] "GET /contact.html HTTP/1.1" 200 6962 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:07 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:07 -0700] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:07 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:07 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:07 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:07 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:07 -0700] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:07 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:07 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:06:14:08 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
216.244.66.234 - - [11/Mar/2018:06:20:09 -0700] "GET /services/geotech-eng.html HTTP/1.1" 200 6757 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
54.36.148.175 - - [11/Mar/2018:06:20:24 -0700] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" "www.claengineers.com"
216.244.66.234 - - [11/Mar/2018:06:36:17 -0700] "GET /services/geotech-eng.html HTTP/1.1" 200 6757 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
40.77.167.53 - - [11/Mar/2018:07:00:57 -0700] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
106.38.241.146 - - [11/Mar/2018:07:02:09 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" "www.claengineers.com"
106.38.241.146 - - [11/Mar/2018:07:04:00 -0700] "GET / HTTP/1.1" 200 7070 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" "www.claengineers.com"
216.244.66.197 - - [11/Mar/2018:07:21:50 -0700] "GET /about/index.html HTTP/1.1" 200 6360 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:30 -0700] "GET /contact.html HTTP/1.1" 200 6962 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:30 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:30 -0700] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:30 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:30 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:30 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:30 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:30 -0700] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:30 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:31 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
32.216.77.84 - - [11/Mar/2018:07:26:31 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
178.255.215.69 - - [11/Mar/2018:07:50:27 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)" "www.claengineers.com"
10.247.27.194 - - [11/Mar/2018:07:50:27 -0700] "GET /projects/pdfs/Historic_Structures.pdf HTTP/1.1" 200 125557 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)" "www.claengineers.com"
40.77.167.53 - - [11/Mar/2018:08:00:19 -0700] "GET /projects/pdfs/Bobs_Warehouse.pdf HTTP/1.1" 200 131758 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
54.91.16.247 - - [11/Mar/2018:08:07:49 -0700] "HEAD / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.11 (KHTML, like Gecko)(compatible; http://url-validation.citygrid.com/) Chrome/23.0.1271.95 Safari/537.11" "claengineers.com"
40.77.167.183 - - [11/Mar/2018:08:08:41 -0700] "GET /about/staff.html HTTP/1.1" 200 7455 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
166.137.252.87 - - [11/Mar/2018:08:08:44 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [11/Mar/2018:08:08:44 -0700] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [11/Mar/2018:08:08:44 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [11/Mar/2018:08:08:44 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [11/Mar/2018:08:08:44 -0700] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [11/Mar/2018:08:08:44 -0700] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [11/Mar/2018:08:08:44 -0700] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [11/Mar/2018:08:08:44 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
70.88.200.145 - - [11/Mar/2018:08:15:26 -0700] "GET /css/main.css HTTP/1.1" 200 4257 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
70.88.200.145 - - [11/Mar/2018:08:15:26 -0700] "GET /css/jqueryslidemenu.css HTTP/1.1" 200 1962 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
70.88.200.145 - - [11/Mar/2018:08:15:26 -0700] "GET /scripts/jqueryslidemenu.js HTTP/1.1" 200 2039 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
70.88.200.145 - - [11/Mar/2018:08:15:26 -0700] "GET /scripts/multipleemail.js HTTP/1.1" 200 1209 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
70.88.200.145 - - [11/Mar/2018:08:15:26 -0700] "GET /images/header_01.jpg HTTP/1.1" 200 43473 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
